id;name;gender;birth_year;age;day;condition_day;condition;trial;left;right;side.chosen;side.chosen.reli;repetition;repetition.reason;food.received;food.received.reli;food.remaining;food.remaining.reli;searched;searched.reli;seconds.until.searched;seconds.until.searched.reli;value.remaining.seen;value.remaining.seen.reli;turned.away;turned.away.reli;time.from.last.gaze.to.back.of.head.to.camera;time.from.last.gaze.to.back.of.head.to.camera.reli;emotional.displays;comments;;;;;
14;Kalema;male;1996;25;2;control_2;control;4;low;low;right;;;;low;;low;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
14;Kalema;male;1996;25;2;control_2;control;5;high;high;left;;;;high;;high;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
14;Kalema;male;1996;25;2;control_2;control;6;none;none;left;;;;none;;none;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
14;Kalema;male;1996;25;3;control_3;control;1;high;low;left;;;;high;;low;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
14;Kalema;male;1996;25;3;control_3;control;2;none;low;right;;;;low;;none;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
14;Kalema;male;1996;25;3;control_3;control;3;low;none;left;;;;low;;none;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
14;Kalema;male;1996;25;3;control_3;control;4;none;high;left;;;;none;;high;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
14;Kalema;male;1996;25;3;control_3;control;5;high;none;left;;;;high;;none;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
14;Kalema;male;1996;25;3;control_3;control;6;low;high;right;;;;high;;low;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
14;Kalema;male;1996;25;5;no-choice_1;no-choice;1;high;high;right;;;;high;;high;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
14;Kalema;male;1996;25;5;no-choice_1;no-choice;2;none;low;right;;;;low;;none;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
14;Kalema;male;1996;25;5;no-choice_1;no-choice;3;high;none;right;;;;none;;high;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
14;Kalema;male;1996;25;5;no-choice_1;no-choice;4;low;low;right;;;;low;;low;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
14;Kalema;male;1996;25;5;no-choice_1;no-choice;5;low;high;right;;;;high;;low;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
14;Kalema;male;1996;25;5;no-choice_1;no-choice;6;none;none;right;;;;none;;none;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
14;Kalema;male;1996;25;7;no-choice_2;no-choice;1;high;low;left;;;;high;;low;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
14;Kalema;male;1996;25;7;no-choice_2;no-choice;2;low;none;right;;;;none;;low;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
14;Kalema;male;1996;25;7;no-choice_2;no-choice;3;none;high;right;;;;high;;none;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
14;Kalema;male;1996;25;7;no-choice_2;no-choice;4;low;low;right;;;;low;;low;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
14;Kalema;male;1996;25;7;no-choice_2;no-choice;5;high;high;right;;;;high;;high;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
14;Kalema;male;1996;25;7;no-choice_2;no-choice;6;none;none;right;;;;none;;none;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
14;Kalema;male;1996;25;9;no-choice_3;no-choice;1;high;low;right;;;;low;;high;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
14;Kalema;male;1996;25;9;no-choice_3;no-choice;2;none;low;right;;;;low;;none;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
14;Kalema;male;1996;25;9;no-choice_3;no-choice;3;low;none;right;;;;none;;low;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
14;Kalema;male;1996;25;9;no-choice_3;no-choice;4;none;high;right;;;;high;;none;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
14;Kalema;male;1996;25;9;no-choice_3;no-choice;5;high;none;right;;;;none;;high;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
14;Kalema;male;1996;25;9;no-choice_3;no-choice;6;low;high;right;;;;high;;low;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
4;Kidogo;female;1984;37;1;choice_1;choice;1;high;high;left;;;;high;;high;;yes;;4;;same;;no;;NA;;no;;;;;;
4;Kidogo;female;1984;37;1;choice_1;choice;2;none;low;right;;;;low;;none;;yes;;2;;worse;;yes;;23;;no;;;;;;
4;Kidogo;female;1984;37;1;choice_1;choice;3;high;none;right;;;;none;;high;;yes;;4;;better;;no;;NA;;no;;;;;;
4;Kidogo;female;1984;37;1;choice_1;choice;4;low;low;left;;;;low;;low;;yes;;5;;same;;yes;;2;;no;;;;;;
4;Kidogo;female;1984;37;1;choice_1;choice;5;high;none;left;;;;high;;none;;yes;;5;;worse;;yes;;1;;no;;;;;;
4;Kidogo;female;1984;37;1;choice_1;choice;6;none;none;left;;;;none;;none;;yes;;6;;same;;no;;NA;;no;;;;;;
4;Kidogo;female;1984;37;3;choice_2;choice;1;high;low;left;;;;high;;low;;yes;;3;;worse;;yes;;4;;no;one extra trial?;;;;;
4;Kidogo;female;1984;37;3;choice_2;choice;2;low;none;right;;;;none;;low;;yes;;1;;better;;yes;;10;;no;;;;;;
4;Kidogo;female;1984;37;3;choice_2;choice;3;none;high;left;;;;none;;high;;yes;;2;;better;;yes;;11;;no;;;;;;
4;Kidogo;female;1984;37;3;choice_2;choice;4;high;low;right;;;;low;;high;;yes;;1;;better;;yes;;4;;no;;;;;;
4;Kidogo;female;1984;37;3;choice_2;choice;5;none;low;right;;;;low;;none;;yes;;2;;worse;;yes;;3;;no;;;;;;
4;Kidogo;female;1984;37;3;choice_2;choice;6;low;high;left;;;;low;;high;;yes;;4;;better;;yes;;8;;no;video cut short, exit not opened;;;;;
4;Kidogo;female;1984;37;5;choice_3;choice;1;low;low;right;;;;low;;low;;yes;;2;;same;;yes;;2;;no;came back for a second look;;;;;
4;Kidogo;female;1984;37;5;choice_3;choice;2;high;high;right;;;;high;;high;;yes;;5;;same;;no;;NA;;no;tried using the string to pull the other box;;;;;
4;Kidogo;female;1984;37;5;choice_3;choice;3;low;none;left;;;;low;;none;;yes;;7;;worse;;yes;;3;;no;took a second look before leaving;;;;;
4;Kidogo;female;1984;37;5;choice_3;choice;4;none;high;left;;;;none;;high;;yes;;2;;better;;yes;;8;;no;left room before clean up but stayed a while, tried pulling string;;;;;
4;Kidogo;female;1984;37;5;choice_3;choice;5;low;high;right;;;;high;;low;;yes;;3;;worse;;yes;;4;;no;;;;;;
4;Kidogo;female;1984;37;5;choice_3;choice;6;none;none;right;;;;none;;none;;yes;;;;;;;;;;yes;tried searching but curtain wasn't flipped, tried pulling string;;;;;
4;Kidogo;female;1984;37;7;control_1;control;1;high;high;left;;;;high;;high;;yes;;7;;same;;yes;;15;;no;;;;;;
4;Kidogo;female;1984;37;7;control_1;control;2;none;low;right;;;;low;;none;;yes;;1;;worse;;yes;;3;;no;;;;;;
4;Kidogo;female;1984;37;7;control_1;control;3;high;none;left;;;;high;;none;;yes;;12;;worse;;yes;;3;;no;;;;;;
4;Kidogo;female;1984;37;7;control_1;control;4;low;low;left;;;;low;;low;;yes;;23;;same;;yes;;2;;no;;;;;;
4;Kidogo;female;1984;37;7;control_1;control;5;high;none;left;;;;high;;none;;yes;;15;;worse;;yes;;4;;no;;;;;;
4;Kidogo;female;1984;37;7;control_1;control;6;none;none;right;;;;none;;none;;yes;;3;;same;;yes;;3;;no;about to leave but video cut short;;;;;
4;Kidogo;female;1984;37;8;control_2;control;1;high;low;left;;;;high;;low;;yes;;12;;worse;;yes;;5;;no;clean up was a little early;;;;;
4;Kidogo;female;1984;37;8;control_2;control;2;low;none;right;;;;none;;low;;yes;;1;;better;;yes;;4;;no;;;;;;
4;Kidogo;female;1984;37;8;control_2;control;3;none;high;right;;;;high;;none;;yes;;11;;worse;;yes;;3;;no;clean up was a little early;;;;;
4;Kidogo;female;1984;37;8;control_2;control;4;high;low;left;;;;high;;low;;yes;;12;;worse;;yes;;3;;no;clean up was a little early;;;;;
4;Kidogo;female;1984;37;8;control_2;control;5;none;low;right;;;;low;;none;;yes;;23;;worse;;yes;;3;;no;clean up was a little early;;;;;
4;Kidogo;female;1984;37;8;control_2;control;6;low;high;right;;;;high;;low;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
4;Kidogo;female;1984;37;9;control_3;control;1;low;low;left;;;;low;;low;;yes;;13;;same;;yes;;7;;no;clean up was a little early;;;;;
4;Kidogo;female;1984;37;9;control_3;control;2;high;high;left;;;;high;;high;;yes;;7;;same;;yes;;2;;no;clean up was a little early;;;;;
4;Kidogo;female;1984;37;9;control_3;control;3;low;none;right;;;;none;;low;;yes;;14;;better;;yes;;3;;no;clean up was a little early;;;;;
4;Kidogo;female;1984;37;9;control_3;control;4;none;high;right;;;;high;;none;;yes;;13;;worse;;yes;;2;;no;clean up was a little early;;;;;
4;Kidogo;female;1984;37;9;control_3;control;5;low;high;right;;;;high;;low;;yes;;5;;worse;;yes;;2;;no;clean up was a little early;;;;;
4;Kidogo;female;1984;37;9;control_3;control;6;none;none;left;;;;none;;none;;no;;NA;;NA;;NA;;NA;;NA;;;;;;
4;Kidogo;female;1984;37;2;no-choice_1;no-choice;1;high;high;left;;;;high;;high;;yes;;2;;same;;yes;;7;;no;;;;;;
4;Kidogo;female;1984;37;2;no-choice_1;no-choice;2;none;low;right;;;;low;;none;;yes;;2;;worse;;yes;;9;;no;left room but there was no food remaining in box;;;;;
4;Kidogo;female;1984;37;2;no-choice_1;no-choice;3;high;none;right;;;;none;;high;;yes;;2;;better;;yes;;5;;no;;;;;;
4;Kidogo;female;1984;37;2;no-choice_1;no-choice;4;low;low;left;;;;low;;low;;yes;;20;;same;;yes;;4;;no;;;;;;
4;Kidogo;female;1984;37;2;no-choice_1;no-choice;5;high;none;left;;;;high;;none;;yes;;7;;worse;;yes;;4;;no;left room but there was no food remaining in box;;;;;
4;Kidogo;female;1984;37;2;no-choice_1;no-choice;6;none;none;left;;;;none;;none;;yes;;22;;same;;yes;;4;;no;;;;;;
4;Kidogo;female;1984;37;4;no-choice_2;no-choice;1;high;low;left;;;;high;;low;;yes;;2;;worse;;yes;;3;;no;;;;;;
4;Kidogo;female;1984;37;4;no-choice_2;no-choice;2;low;none;right;;;;none;;low;;yes;;11;;better;;yes;;6;;no;;;;;;
4;Kidogo;female;1984;37;4;no-choice_2;no-choice;3;none;high;left;;;;none;;high;;yes;;3;;better;;no;;NA;;no;tried pulling the other string for the other option;;;;;
4;Kidogo;female;1984;37;4;no-choice_2;no-choice;4;high;low;right;;;;low;;high;;yes;;1;;better;;no;;NA;;no;tried pulling the other string for the other option;;;;;
4;Kidogo;female;1984;37;4;no-choice_2;no-choice;5;none;low;right;;;;low;;none;;yes;;7;;worse;;yes;;10;;no;;;;;;
4;Kidogo;female;1984;37;4;no-choice_2;no-choice;6;low;high;left;;;;low;;high;;yes;;1;;better;;no;;NA;;no;tried pulling the other string for the other option;;;;;
4;Kidogo;female;1984;37;6;no-choice_3;no-choice;1;low;low;right;;;;low;;low;;yes;;9;;same;;yes;;8;;no;clean up happened a little early;;;;;
4;Kidogo;female;1984;37;6;no-choice_3;no-choice;2;high;high;right;;;;high;;high;;yes;;2;;same;;yes;;12;;no;;;;;;
4;Kidogo;female;1984;37;6;no-choice_3;no-choice;3;low;none;left;;;;low;;none;;yes;;4;;worse;;yes;;6;;no;clean up happened a little early;;;;;
4;Kidogo;female;1984;37;6;no-choice_3;no-choice;4;none;high;left;;;;none;;high;;yes;;1;;better;;yes;;3;;no;;;;;;
4;Kidogo;female;1984;37;6;no-choice_3;no-choice;5;low;high;right;;;;high;;low;;yes;;2;;worse;;yes;;5;;no;;;;;;
4;Kidogo;female;1984;37;6;no-choice_3;no-choice;6;none;none;right;;;;none;;none;;yes;;1;;same;;yes;;6;;no;made motion to leave but exit was not opened;;;;;
10;Medina;female;2007;14;4;choice_1;choice;1;high;high;right;right ;;;high;high ;high;high ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
10;Medina;female;2007;14;4;choice_1;choice;2;none;low;left;left ;;;none;none ;low;low ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
10;Medina;female;2007;14;4;choice_1;choice;3;high;none;left;left ;;;high;high ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
10;Medina;female;2007;14;4;choice_1;choice;4;low;low;left;left ;;;low;low ;low;low ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
10;Medina;female;2007;14;4;choice_1;choice;5;low;high;left;left ;;;low;low ;high;high ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
10;Medina;female;2007;14;4;choice_1;choice;6;none;none;left;left ;;;none;none ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
10;Medina;female;2007;14;6;choice_2;choice;1;high;low;left;left ;;;high;high ;low;low ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
10;Medina;female;2007;14;6;choice_2;choice;2;low;none;left;left ;;;low;low ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
10;Medina;female;2007;14;6;choice_2;choice;3;none;high;right;right ;;;high;high ;none;none ;yes;yes ;1;3;worse;worse ;yes;yes ;3;4; no;;;;;;
10;Medina;female;2007;14;6;choice_2;choice;4;low;low;right;right ;;;low;low ;low;low ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
10;Medina;female;2007;14;6;choice_2;choice;5;high;high;right;right ;;;high;high ;high;high ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
10;Medina;female;2007;14;6;choice_2;choice;6;none;none;left;left ;;;none;none ;none;none ;yes;yes ;1;3;same;same ;yes;yes ;4;1;no;;;;;;
10;Medina;female;2007;14;8;choice_3;choice;1;high;low;left;left ;;;high;high ;low;low ;yes;yes;2;2;worse;worse;yes;yes;3;3;no;looked on same side, so didn't count ;;;;;
10;Medina;female;2007;14;8;choice_3;choice;2;none;low;right;right ;;;low;low ;none;none ;yes;yes ;1;3;worse;worse ;yes;yes ;3;12;no;;;;;;
10;Medina;female;2007;14;8;choice_3;choice;3;low;none;right;right ;;;none;none ;low;low ;yes;yes ;5;5;better;better ;yes;yes ;28;3;no;"note from Hanna about Medina not being as curious; liked to climb";;;;;
10;Medina;female;2007;14;8;choice_3;choice;4;none;high;right;right ;;;high;high ;none;none ;yes;yes ;1;20;worse;worse ;yes;yes ;1;1;no;;;;;;
10;Medina;female;2007;14;8;choice_3;choice;5;high;none;left;left ;;;high;high ;none;none ;yes;yes ;20;20;worse;worse;no;no;NA;NA;no;looked on same side, so didn't count ;;;;;
10;Medina;female;2007;14;8;choice_3;choice;6;low;high;left;left ;;;low;low ;high;high ;yes;yes ;30;30;better;better;yes;yes;2;2;no;looked on same side, so didn't count ;;;;;
10;Medina;female;2007;14;1;control_1;control;1;high;high;left;left ;;;high;high ;high;high ;no;no ;NA;NA;NA;NA;NA;NA;NA;NA;NA;knows good food in both sides, so took longer to choose;;;;;
10;Medina;female;2007;14;1;control_1;control;2;none;low;right;right ;;;low;low ;none;none ;yes;yes;2;NA;worse;NA;yes;NA;18;NA;no;no food remaining ;;;;;
10;Medina;female;2007;14;1;control_1;control;3;high;none;left;left ;;;high;high ;none;none ;no;no ;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
10;Medina;female;2007;14;1;control_1;control;4;low;low;right;right ;;;low;low ;low;low ;no;no ;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
10;Medina;female;2007;14;1;control_1;control;5;low;high;right;right ;;;high;high ;low;low ;no;no ;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
10;Medina;female;2007;14;1;control_1;control;6;none;none;left;left ;;;none;none ;none;none ;no;no ;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
10;Medina;female;2007;14;2;control_2;control;1;high;low;left;left ;;;high;high ;low;low ;no;no ;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
10;Medina;female;2007;14;2;control_2;control;2;low;none;left;left ;;;low;low ;none;none ;no;no ;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
10;Medina;female;2007;14;2;control_2;control;3;none;high;right;right ;;;high;high ;none;none ;no;no ;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
10;Medina;female;2007;14;2;control_2;control;4;low;low;right;right ;;;low;low ;low;low ;no;no ;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
10;Medina;female;2007;14;2;control_2;control;5;high;high;right;right ;;;high;high ;high;high ;no;no ;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
10;Medina;female;2007;14;2;control_2;control;6;none;none;left;left ;;;none;none ;none;none ;no;no ;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
10;Medina;female;2007;14;3;control_3;control;1;high;low;left;left ;;;high;high ;low;low ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
10;Medina;female;2007;14;3;control_3;control;2;none;low;right;right ;;;low;low ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
10;Medina;female;2007;14;3;control_3;control;3;low;none;left;left ;;;low;low ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
10;Medina;female;2007;14;3;control_3;control;4;none;high;right;right ;;;high;high ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
10;Medina;female;2007;14;3;control_3;control;5;high;none;left;left ;;;high;high ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
10;Medina;female;2007;14;3;control_3;control;6;low;high;left;left ;;;low;low ;high;high ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
10;Medina;female;2007;14;5;no-choice_1;no-choice;1;high;high;right;right ;;;high;high ;high;high ;yes;yes ;2;4;same;same ;yes;yes ;4;2;no;;;;;;
10;Medina;female;2007;14;5;no-choice_1;no-choice;2;none;low;right;right ;;;low;low ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;most trials after 1 goes back to door to wait;;;;;
10;Medina;female;2007;14;5;no-choice_1;no-choice;3;high;none;left;left ;;;high;high ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
10;Medina;female;2007;14;5;no-choice_1;no-choice;4;low;low;left;left ;;;low;low ;low;low ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
10;Medina;female;2007;14;5;no-choice_1;no-choice;5;low;high;left;left ;;;low;low ;high;high ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
10;Medina;female;2007;14;5;no-choice_1;no-choice;6;none;none;left;left ;;;none;none ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
10;Medina;female;2007;14;7;no-choice_2;no-choice;1;high;low;left;left ;;;high;high ;low;low ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;looked on same side;;;;;
10;Medina;female;2007;14;7;no-choice_2;no-choice;2;low;none;left;left ;;;low;low ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;looked on same side;;;;;
10;Medina;female;2007;14;7;no-choice_2;no-choice;3;none;high;right;right ;;;high;high ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
10;Medina;female;2007;14;7;no-choice_2;no-choice;4;low;low;right;;;;low;;low;;yes;;NA;;NA;;NA;;NA;;no;no video for trial 4-6, coded from sheet;;;;;
10;Medina;female;2007;14;7;no-choice_2;no-choice;5;high;high;right;;;;high;;high;;no;;NA;;NA;;NA;;NA;;NA;no video for trial 4-6, coded from sheet;;;;;
10;Medina;female;2007;14;7;no-choice_2;no-choice;6;none;none;left;;;;none;;none;;yes;;NA;;NA;;NA;;NA;;no;no video for trial 4-6, coded from sheet;;;;;
10;Medina;female;2007;14;9;no-choice_3;no-choice;1;high;low;left;left ;;;high;high ;low;low ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
10;Medina;female;2007;14;9;no-choice_3;no-choice;2;none;low;right;right ;;;low;low ;none;none ;yes;yes;6;6;worse;NA;yes;NA;3;NA;no;;;;;;
10;Medina;female;2007;14;9;no-choice_3;no-choice;3;low;none;right;right ;;;none;none ;low;low ;yes;yes ;25;19;better;;yes;yes ;1;3;no;;;;;;
10;Medina;female;2007;14;9;no-choice_3;no-choice;4;none;high;right;right ;;;high;high ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
10;Medina;female;2007;14;9;no-choice_3;no-choice;5;high;none;left;left ;;;high;high ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
10;Medina;female;2007;14;9;no-choice_3;no-choice;6;low;high;left;left ;;;low;low ;high;high ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
5;Nakuu;female;2001;20;1;choice_1;choice;1;high;high;left;left;;;high;high;high;high;yes;yes ;16;17;same;same;no;no;NA;NA;no;;;;;;
5;Nakuu;female;2001;20;1;choice_1;choice;2;none;low;left;left ;;;none;none;low;low;yes;yes ;21;21;better;better ;yes;yes;1;3;no;;;;;;
5;Nakuu;female;2001;20;1;choice_1;choice;3;high;none;left;left ;;;high;high;none;none;yes;yes ;19;20;worse;worse;yes;yes;1;2;no;;;;;;
5;Nakuu;female;2001;20;1;choice_1;choice;4;low;low;right;right;;;low;low ;low;low;yes;yes ;23;23;same;same;no;no;NA;NA;no;;;;;;
5;Nakuu;female;2001;20;1;choice_1;choice;5;high;none;right;right;;;none;none;high;high;yes;yes ;23;23;worse;worse;no;no;NA;NA;no;;;;;;
5;Nakuu;female;2001;20;1;choice_1;choice;6;none;none;left;left ;;;none;none;none;none;yes;yes ;16;16;same;same;yes;yes;1;2;no;;;;;;
5;Nakuu;female;2001;20;3;choice_2;choice;1;high;low;right;right ;;;low;low ;high;high;yes;yes ;4;5;better;better;yes;yes ;3;1;no;;;;;;
5;Nakuu;female;2001;20;3;choice_2;choice;2;low;none;left;left ;;;low;low ;none;none ;yes;yes ;13;12;worse;worse ;yes;yes ;4;2;no;;;;;;
5;Nakuu;female;2001;20;3;choice_2;choice;3;none;high;left;left ;;;none;none ;high;high ;yes;yes ;2;2;better;better;yes;yes ;1;1;no;clean up was a little early;;;;;
5;Nakuu;female;2001;20;3;choice_2;choice;4;high;low;left;left ;;;high;high ;low;none ;yes;yes ;17;19;worse;worse ;yes;yes ;1;1;no;;;;;;
5;Nakuu;female;2001;20;3;choice_2;choice;5;none;low;left;left ;;;none;none ;low;low;yes;yes ;1;2;better;worse ;yes;yes;1;1;no;;;;;;
5;Nakuu;female;2001;20;3;choice_2;choice;6;low;high;left;left ;;;low;low ;high;high;yes;yes ;26;26;better;better;yes;yes;4;3;no;;;;;;
5;Nakuu;female;2001;20;5;choice_3;choice;1;low;low;left;left ;;;low;low ;low;low ;yes;yes ;9;8;same;same ;yes;yes ;1;2;no;;;;;;
5;Nakuu;female;2001;20;5;choice_3;choice;2;high;high;right;right ;;;high;high ;high;high;yes;yes ;1;1;same;same ;yes;yes ;3;1;no;;;;;;
5;Nakuu;female;2001;20;5;choice_3;choice;3;low;none;left; left ;;;low;low ;none;none ;yes;yes;3;3;worse;NA;yes;NA;1;NA;no;;;;;;
5;Nakuu;female;2001;20;5;choice_3;choice;4;none;high;left;left ;;;none;none ;high;high ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
5;Nakuu;female;2001;20;5;choice_3;choice;5;low;high;left;left ;;;low;low ;high;high ;yes;yes ;19;18;better;better;yes;yes ;3;2;no;;;;;;
5;Nakuu;female;2001;20;5;choice_3;choice;6;none;none;left;left ;;;none;none ;none;none ;yes;yes;30;30;same;same;no;no;NA;NA;no;;;;;;
5;Nakuu;female;2001;20;7;control_1;control;1;high;high;right;right ;;;high;high ;high;high;yes;yes ;9;10;same;same ;yes;yes ;2;1;no;;;;;;
5;Nakuu;female;2001;20;7;control_1;control;2;none;low;right;right ;;;low;low ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
5;Nakuu;female;2001;20;7;control_1;control;3;high;none;left;left ;;;high;high ;none;none ;no;no ;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
5;Nakuu;female;2001;20;7;control_1;control;4;low;low;left;left ;;;low;low ;low;low ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
5;Nakuu;female;2001;20;7;control_1;control;5;high;none;left;left ;;;high;high ;none;none ;yes;yes ;27;28;worse;worse ;yes;yes ;2;2;no;;;;;;
5;Nakuu;female;2001;20;7;control_1;control;6;none;none;left;left ;;;none;none ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
5;Nakuu;female;2001;20;8;control_2;control;1;high;low;left;left ;;;high;high ;low;low ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
5;Nakuu;female;2001;20;8;control_2;control;2;low;none;left;left ;;;low;low ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
5;Nakuu;female;2001;20;8;control_2;control;3;none;high;right;right ;;;high;high ;none;none ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
5;Nakuu;female;2001;20;8;control_2;control;4;high;low;left;left ;;;high;high ;low;low ;no;no;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
5;Nakuu;female;2001;20;8;control_2;control;5;none;low;right;right ;;;low;low ;none;none ;no;no ;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
5;Nakuu;female;2001;20;8;control_2;control;6;low;high;right;right ;;;high;high ;low;low ;yes;yes;27;27;worse;NA;yes;NA;1;NA;no;;;;;;
5;Nakuu;female;2001;20;9;control_3;control;1;low;low;right;right ;;;low;low ;low;low ;no;no ;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
5;Nakuu;female;2001;20;9;control_3;control;2;high;high;left;left ;;;high;high ;high;high ;no;no ;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
5;Nakuu;female;2001;20;9;control_3;control;3;low;none;left;left ;;;low;low ;none;none ;no;no ;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
5;Nakuu;female;2001;20;9;control_3;control;4;none;high;right;right ;;;high;high ;none;none ;no;no ;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
5;Nakuu;female;2001;20;9;control_3;control;5;low;high;right;right ;;;high;high ;low;low ;no;no ;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
5;Nakuu;female;2001;20;9;control_3;control;6;none;none;left;left ;;;none;none ;none;none ;no;no ;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;
5;Nakuu;female;2001;20;2;no-choice_1;no-choice;1;high;high;left;left ;;;high;high ;high;high ;yes;yes ;21;62;same;same;yes;yes;1;2;no;;;;;;
5;Nakuu;female;2001;20;2;no-choice_1;no-choice;2;none;low;left;left ;;;none;none ;low;low ;yes;yes ;9;9;better;better;yes;yes;3;3;no;;;;;;
5;Nakuu;female;2001;20;2;no-choice_1;no-choice;3;high;none;left;left ;;;high;high ;none;none ;yes;yes ;11;10;worse;worse ;yes;yes;3;2;no;;;;;;
5;Nakuu;female;2001;20;2;no-choice_1;no-choice;4;low;low;right;right ;;;low;low ;low;low;yes;yes ;16;16;same;same ;yes;yes;2;2;no;;;;;;
